2025-05-24 16:11:27,137 - Packets received in last second: 0
2025-05-24 16:11:28,225 - Batch processed 100 packets. CPU: 0.0%, RAM: 88.4%
Received Packet 00000001 | Source IP: 136.70.231.240 | Destination IP: 172.16.0.10 | Source Port: 22641 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 74 | Volume: 418 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00001062 | Source IP: 251.219.178.163 | Destination IP: 10.0.0.50 | Source Port: 10740 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 239 | Volume: 1328 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00001162 | Source IP: 67.50.231.240 | Destination IP: 192.168.1.200 | Source Port: 63956 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 170 | Volume: 724 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00001262 | Source IP: 103.226.69.70 | Destination IP: 192.168.1.200 | Source Port: 19333 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 57 | Volume: 619 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00001362 | Source IP: 1.115.93.237 | Destination IP: 172.16.0.10 | Source Port: 50783 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 216 | Volume: 346 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00001462 | Source IP: 113.201.160.242 | Destination IP: 10.0.0.50 | Source Port: 23398 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 226 | Volume: 595 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00001562 | Source IP: 138.83.134.13 | Destination IP: 192.168.1.200 | Source Port: 53409 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 70 | Volume: 937 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00001662 | Source IP: 56.54.230.211 | Destination IP: 192.168.1.200 | Source Port: 17294 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 57 | Volume: 1496 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00001762 | Source IP: 10.209.184.54 | Destination IP: 172.16.0.10 | Source Port: 5371 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 182 | Volume: 1090 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00001862 | Source IP: 6.92.52.207 | Destination IP: 10.0.0.50 | Source Port: 31496 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 130 | Volume: 871 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00001962 | Source IP: 142.133.186.35 | Destination IP: 192.168.1.200 | Source Port: 1486 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 43 | Volume: 1240 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00002062 | Source IP: 188.73.76.236 | Destination IP: 192.168.1.200 | Source Port: 50812 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 126 | Volume: 813 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002162 | Source IP: 143.118.165.122 | Destination IP: 192.168.1.200 | Source Port: 23893 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 174 | Volume: 1254 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002262 | Source IP: 97.42.156.204 | Destination IP: 10.0.0.50 | Source Port: 9245 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 136 | Volume: 371 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00002362 | Source IP: 100.2.200.149 | Destination IP: 192.168.1.200 | Source Port: 18467 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 170 | Volume: 111 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002462 | Source IP: 188.122.162.144 | Destination IP: 192.168.1.200 | Source Port: 35779 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 86 | Volume: 1117 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002562 | Source IP: 67.104.192.73 | Destination IP: 192.168.1.200 | Source Port: 15901 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 176 | Volume: 1259 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00002662 | Source IP: 245.196.152.79 | Destination IP: 10.0.0.50 | Source Port: 41585 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 161 | Volume: 387 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00002762 | Source IP: 107.1.0.123 | Destination IP: 172.16.0.10 | Source Port: 26774 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 174 | Volume: 1488 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00002862 | Source IP: 237.102.155.155 | Destination IP: 10.0.0.50 | Source Port: 20607 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 116 | Volume: 1220 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00002962 | Source IP: 59.250.20.158 | Destination IP: 192.168.1.200 | Source Port: 30883 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 147 | Volume: 942 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00003061 | Source IP: 206.140.77.10 | Destination IP: 192.168.1.200 | Source Port: 42315 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 60 | Volume: 207 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00003161 | Source IP: 220.143.224.44 | Destination IP: 10.0.0.50 | Source Port: 41454 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 85 | Volume: 137 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00003261 | Source IP: 33.232.242.154 | Destination IP: 192.168.1.200 | Source Port: 8507 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 214 | Volume: 1129 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00003361 | Source IP: 150.90.249.97 | Destination IP: 10.0.0.50 | Source Port: 16648 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 175 | Volume: 73 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00003461 | Source IP: 205.194.163.44 | Destination IP: 192.168.1.200 | Source Port: 44359 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 91 | Volume: 1434 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00003561 | Source IP: 244.69.200.199 | Destination IP: 172.16.0.10 | Source Port: 10237 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 164 | Volume: 1310 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00003661 | Source IP: 123.20.189.193 | Destination IP: 10.0.0.50 | Source Port: 13978 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 195 | Volume: 448 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00003761 | Source IP: 100.234.97.174 | Destination IP: 10.0.0.50 | Source Port: 22237 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 77 | Volume: 317 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00003861 | Source IP: 210.199.200.207 | Destination IP: 10.0.0.50 | Source Port: 42374 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 96 | Volume: 778 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00003961 | Source IP: 158.4.137.83 | Destination IP: 192.168.1.200 | Source Port: 48247 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 85 | Volume: 655 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00004061 | Source IP: 88.173.198.238 | Destination IP: 172.16.0.10 | Source Port: 44319 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 227 | Volume: 348 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00004161 | Source IP: 155.60.241.47 | Destination IP: 10.0.0.50 | Source Port: 39867 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 48 | Volume: 1227 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00004261 | Source IP: 236.230.252.204 | Destination IP: 10.0.0.50 | Source Port: 12323 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 173 | Volume: 1203 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00004361 | Source IP: 64.154.40.199 | Destination IP: 172.16.0.10 | Source Port: 16573 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 56 | Volume: 389 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00004461 | Source IP: 42.169.78.214 | Destination IP: 192.168.1.200 | Source Port: 62728 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 204 | Volume: 503 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00004561 | Source IP: 44.12.210.173 | Destination IP: 10.0.0.50 | Source Port: 47144 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 158 | Volume: 825 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00004662 | Source IP: 151.146.207.22 | Destination IP: 192.168.1.200 | Source Port: 34238 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 141 | Volume: 113 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00004762 | Source IP: 207.25.92.192 | Destination IP: 192.168.1.200 | Source Port: 21543 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 63 | Volume: 124 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00004862 | Source IP: 22.199.11.33 | Destination IP: 192.168.1.200 | Source Port: 37524 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 222 | Volume: 77 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00004962 | Source IP: 143.206.159.66 | Destination IP: 172.16.0.10 | Source Port: 54436 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 240 | Volume: 111 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00005062 | Source IP: 145.166.171.210 | Destination IP: 172.16.0.10 | Source Port: 20504 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 171 | Volume: 740 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00005162 | Source IP: 75.113.103.243 | Destination IP: 172.16.0.10 | Source Port: 31672 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 203 | Volume: 1091 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00005262 | Source IP: 133.104.66.240 | Destination IP: 10.0.0.50 | Source Port: 25869 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 76 | Volume: 519 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00005362 | Source IP: 168.135.231.203 | Destination IP: 10.0.0.50 | Source Port: 42360 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 139 | Volume: 349 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00005462 | Source IP: 224.78.107.57 | Destination IP: 172.16.0.10 | Source Port: 54780 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 109 | Volume: 656 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00005562 | Source IP: 103.83.108.67 | Destination IP: 10.0.0.50 | Source Port: 6728 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 172 | Volume: 1169 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00005662 | Source IP: 202.75.139.253 | Destination IP: 172.16.0.10 | Source Port: 48480 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 99 | Volume: 946 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00005762 | Source IP: 172.97.4.224 | Destination IP: 192.168.1.200 | Source Port: 47361 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 113 | Volume: 438 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00005862 | Source IP: 92.99.232.14 | Destination IP: 172.16.0.10 | Source Port: 30951 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 178 | Volume: 1025 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00005962 | Source IP: 8.64.200.83 | Destination IP: 192.168.1.200 | Source Port: 44708 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 152 | Volume: 794 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00006062 | Source IP: 227.36.146.124 | Destination IP: 10.0.0.50 | Source Port: 14851 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 60 | Volume: 76 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00006162 | Source IP: 148.242.40.165 | Destination IP: 10.0.0.50 | Source Port: 10095 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 224 | Volume: 414 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00006262 | Source IP: 221.165.138.2 | Destination IP: 172.16.0.10 | Source Port: 19013 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 179 | Volume: 96 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00006362 | Source IP: 201.106.36.25 | Destination IP: 172.16.0.10 | Source Port: 48789 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 151 | Volume: 802 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00006462 | Source IP: 187.29.66.121 | Destination IP: 192.168.1.200 | Source Port: 1988 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 81 | Volume: 1130 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00006562 | Source IP: 245.92.35.223 | Destination IP: 10.0.0.50 | Source Port: 25168 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 44 | Volume: 1384 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00006662 | Source IP: 151.103.13.130 | Destination IP: 10.0.0.50 | Source Port: 31360 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 38 | Volume: 173 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00006762 | Source IP: 201.182.8.16 | Destination IP: 192.168.1.200 | Source Port: 60761 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 78 | Volume: 662 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00006862 | Source IP: 55.86.211.167 | Destination IP: 10.0.0.50 | Source Port: 61715 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 71 | Volume: 1235 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00006962 | Source IP: 187.179.196.18 | Destination IP: 192.168.1.200 | Source Port: 61933 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 64 | Volume: 400 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00007062 | Source IP: 2.82.49.43 | Destination IP: 172.16.0.10 | Source Port: 32207 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 219 | Volume: 439 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00007162 | Source IP: 235.65.97.94 | Destination IP: 192.168.1.200 | Source Port: 18245 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 96 | Volume: 123 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00007262 | Source IP: 11.128.38.186 | Destination IP: 192.168.1.200 | Source Port: 58193 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 198 | Volume: 758 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00007362 | Source IP: 16.143.94.145 | Destination IP: 10.0.0.50 | Source Port: 33655 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 99 | Volume: 877 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00007462 | Source IP: 8.112.159.29 | Destination IP: 10.0.0.50 | Source Port: 14306 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 159 | Volume: 1279 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00007562 | Source IP: 217.76.114.94 | Destination IP: 10.0.0.50 | Source Port: 45810 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 137 | Volume: 1490 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00007662 | Source IP: 131.115.106.124 | Destination IP: 10.0.0.50 | Source Port: 17509 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 137 | Volume: 557 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00007762 | Source IP: 87.59.132.202 | Destination IP: 10.0.0.50 | Source Port: 7452 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 226 | Volume: 1285 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00007862 | Source IP: 131.194.4.155 | Destination IP: 172.16.0.10 | Source Port: 5660 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 200 | Volume: 600 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00007962 | Source IP: 110.16.8.183 | Destination IP: 10.0.0.50 | Source Port: 37044 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 132 | Volume: 1113 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00008062 | Source IP: 95.5.59.94 | Destination IP: 10.0.0.50 | Source Port: 53724 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 70 | Volume: 1111 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00008162 | Source IP: 248.132.124.243 | Destination IP: 172.16.0.10 | Source Port: 29508 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 41 | Volume: 305 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00008262 | Source IP: 157.15.30.120 | Destination IP: 10.0.0.50 | Source Port: 11736 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 196 | Volume: 874 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00008362 | Source IP: 38.149.19.177 | Destination IP: 192.168.1.200 | Source Port: 17588 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 159 | Volume: 907 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00008462 | Source IP: 25.122.203.93 | Destination IP: 192.168.1.200 | Source Port: 50331 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 252 | Volume: 623 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00008562 | Source IP: 31.165.120.182 | Destination IP: 192.168.1.200 | Source Port: 51502 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 216 | Volume: 388 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00008662 | Source IP: 248.6.95.164 | Destination IP: 172.16.0.10 | Source Port: 38741 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 105 | Volume: 140 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00008762 | Source IP: 247.151.80.77 | Destination IP: 192.168.1.200 | Source Port: 44200 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 51 | Volume: 1411 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00008862 | Source IP: 90.11.121.5 | Destination IP: 10.0.0.50 | Source Port: 41463 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 36 | Volume: 990 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00008962 | Source IP: 177.47.106.109 | Destination IP: 172.16.0.10 | Source Port: 57978 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 96 | Volume: 1361 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00009062 | Source IP: 95.212.163.72 | Destination IP: 172.16.0.10 | Source Port: 29746 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 81 | Volume: 352 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00009162 | Source IP: 250.21.125.207 | Destination IP: 172.16.0.10 | Source Port: 49720 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 71 | Volume: 88 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00009262 | Source IP: 160.95.168.31 | Destination IP: 172.16.0.10 | Source Port: 57360 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 212 | Volume: 501 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00009362 | Source IP: 41.149.105.212 | Destination IP: 172.16.0.10 | Source Port: 13051 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 159 | Volume: 885 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00009462 | Source IP: 142.90.79.241 | Destination IP: 192.168.1.200 | Source Port: 40023 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 240 | Volume: 81 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00009562 | Source IP: 69.94.145.209 | Destination IP: 172.16.0.10 | Source Port: 17383 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 191 | Volume: 709 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00009662 | Source IP: 21.167.102.72 | Destination IP: 10.0.0.50 | Source Port: 11024 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 142 | Volume: 1170 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00009762 | Source IP: 226.183.109.85 | Destination IP: 172.16.0.10 | Source Port: 12365 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 210 | Volume: 262 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00009862 | Source IP: 126.50.3.43 | Destination IP: 192.168.1.200 | Source Port: 22140 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 97 | Volume: 867 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00009962 | Source IP: 233.106.226.88 | Destination IP: 192.168.1.200 | Source Port: 53012 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 180 | Volume: 294 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00010061 | Source IP: 61.154.60.28 | Destination IP: 10.0.0.50 | Source Port: 57746 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 165 | Volume: 1086 | Spoofed: 0 | Attack Type: HTTP_Flood
2025-05-24 16:11:28,676 - Batch processed 100 packets. CPU: 0.0%, RAM: 88.4%
Received Packet 00000164 | Source IP: 60.111.199.83 | Destination IP: 192.168.1.200 | Source Port: 45819 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 247 | Volume: 234 | Spoofed: 1 | Attack Type: UDP_Flood
